@relation SatImage
@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute a4 real
@attribute a5 real
@attribute a6 real
@attribute a7 real
@attribute a8 real
@attribute a9 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute a35 real
@attribute a36 real
@attribute clase {1,2,3,4,5,7}
@data
0.708000,0.682000,0.552000,0.413000,0.708000,0.682000,0.632000,0.398000,0.656000,0.592000,0.537000,0.367000,0.692000,0.682000,0.547000,0.432000,0.688000,0.728000,0.547000,0.391000,0.508000,0.524000,0.421000,0.281000,0.569000,0.615000,0.411000,0.328000,0.492000,0.505000,0.389000,0.320000,0.446000,0.466000,0.389000,0.297000,4
0.723000,0.700000,0.586000,0.397000,0.723000,0.664000,0.611000,0.438000,0.719000,0.748000,0.611000,0.469000,0.738000,0.691000,0.579000,0.432000,0.734000,0.738000,0.579000,0.422000,0.677000,0.738000,0.674000,0.445000,0.769000,0.760000,0.611000,0.464000,0.708000,0.767000,0.674000,0.453000,0.708000,0.816000,0.674000,0.477000,4
0.754000,0.718000,0.667000,0.446000,0.692000,0.718000,0.642000,0.453000,0.750000,0.728000,0.642000,0.453000,0.692000,0.691000,0.611000,0.448000,0.688000,0.699000,0.611000,0.438000,0.692000,0.699000,0.568000,0.406000,0.692000,0.731000,0.600000,0.432000,0.754000,0.699000,0.568000,0.422000,0.692000,0.660000,0.526000,0.391000,4
0.754000,0.727000,0.690000,0.455000,0.692000,0.727000,0.611000,0.461000,0.688000,0.738000,0.611000,0.438000,0.692000,0.727000,0.568000,0.432000,0.688000,0.738000,0.568000,0.422000,0.692000,0.738000,0.568000,0.422000,0.662000,0.740000,0.644000,0.480000,0.662000,0.670000,0.611000,0.406000,0.662000,0.709000,0.568000,0.406000,4
0.769000,0.718000,0.598000,0.446000,0.708000,0.718000,0.674000,0.453000,0.703000,0.816000,0.674000,0.477000,0.754000,0.718000,0.642000,0.464000,0.688000,0.767000,0.642000,0.453000,0.754000,0.728000,0.642000,0.453000,0.692000,0.731000,0.644000,0.448000,0.692000,0.699000,0.611000,0.438000,0.692000,0.699000,0.568000,0.406000,4
0.815000,0.736000,0.701000,0.471000,0.815000,0.655000,0.579000,0.445000,0.672000,0.699000,0.537000,0.359000,0.662000,0.591000,0.537000,0.408000,0.656000,0.592000,0.411000,0.344000,0.600000,0.631000,0.453000,0.398000,0.631000,0.596000,0.489000,0.376000,0.569000,0.602000,0.505000,0.367000,0.631000,0.602000,0.463000,0.391000,4
0.815000,0.845000,0.770000,0.537000,0.754000,0.845000,0.737000,0.484000,0.688000,0.816000,0.642000,0.484000,0.815000,0.809000,0.758000,0.536000,0.750000,0.777000,0.716000,0.492000,0.754000,0.777000,0.663000,0.461000,0.754000,0.769000,0.700000,0.504000,0.692000,0.777000,0.621000,0.453000,0.692000,0.777000,0.568000,0.422000,4
0.200000,0.118000,0.506000,0.595000,0.200000,0.191000,0.421000,0.539000,0.297000,0.350000,0.421000,0.359000,0.369000,0.400000,0.368000,0.352000,0.469000,0.553000,0.411000,0.344000,0.538000,0.592000,0.368000,0.344000,0.569000,0.644000,0.533000,0.376000,0.569000,0.689000,0.505000,0.367000,0.569000,0.650000,0.505000,0.367000,4
0.369000,0.436000,0.414000,0.331000,0.323000,0.400000,0.337000,0.281000,0.359000,0.388000,0.295000,0.313000,0.508000,0.455000,0.463000,0.376000,0.563000,0.563000,0.505000,0.367000,0.508000,0.524000,0.379000,0.336000,0.492000,0.538000,0.556000,0.416000,0.631000,0.699000,0.568000,0.438000,0.631000,0.660000,0.526000,0.406000,4
0.415000,0.327000,0.310000,0.306000,0.369000,0.364000,0.316000,0.266000,0.406000,0.427000,0.274000,0.266000,0.492000,0.418000,0.305000,0.248000,0.422000,0.379000,0.263000,0.242000,0.431000,0.379000,0.189000,0.242000,0.431000,0.462000,0.311000,0.264000,0.431000,0.466000,0.295000,0.281000,0.431000,0.505000,0.337000,0.258000,4
0.431000,0.436000,0.287000,0.264000,0.431000,0.473000,0.337000,0.258000,0.469000,0.466000,0.295000,0.227000,0.508000,0.491000,0.379000,0.344000,0.500000,0.563000,0.379000,0.336000,0.508000,0.485000,0.337000,0.305000,0.569000,0.615000,0.556000,0.416000,0.569000,0.621000,0.484000,0.406000,0.569000,0.544000,0.389000,0.297000,4
0.431000,0.518000,0.460000,0.322000,0.492000,0.491000,0.421000,0.336000,0.484000,0.524000,0.337000,0.359000,0.431000,0.518000,0.495000,0.408000,0.422000,0.553000,0.453000,0.367000,0.431000,0.553000,0.411000,0.344000,0.385000,0.596000,0.578000,0.400000,0.385000,0.524000,0.379000,0.336000,0.446000,0.524000,0.379000,0.305000,4
0.446000,0.491000,0.379000,0.289000,0.508000,0.527000,0.379000,0.305000,0.500000,0.602000,0.421000,0.367000,0.569000,0.545000,0.432000,0.392000,0.563000,0.621000,0.484000,0.352000,0.569000,0.621000,0.432000,0.320000,0.492000,0.500000,0.478000,0.336000,0.492000,0.505000,0.368000,0.297000,0.492000,0.398000,0.284000,0.258000,4
0.446000,0.564000,0.379000,0.322000,0.446000,0.527000,0.421000,0.367000,0.438000,0.650000,0.463000,0.391000,0.446000,0.509000,0.389000,0.304000,0.438000,0.544000,0.389000,0.297000,0.492000,0.544000,0.389000,0.320000,0.492000,0.462000,0.344000,0.304000,0.492000,0.466000,0.326000,0.258000,0.431000,0.466000,0.368000,0.328000,4
0.477000,0.473000,0.310000,0.273000,0.477000,0.509000,0.442000,0.352000,0.531000,0.544000,0.526000,0.438000,0.492000,0.518000,0.421000,0.344000,0.484000,0.553000,0.379000,0.336000,0.554000,0.553000,0.495000,0.336000,0.477000,0.548000,0.433000,0.376000,0.538000,0.592000,0.411000,0.344000,0.538000,0.553000,0.411000,0.344000,4
0.477000,0.518000,0.414000,0.355000,0.538000,0.473000,0.495000,0.508000,0.203000,0.155000,0.579000,0.672000,0.508000,0.491000,0.379000,0.344000,0.563000,0.563000,0.505000,0.391000,0.446000,0.379000,0.589000,0.539000,0.446000,0.500000,0.367000,0.304000,0.492000,0.544000,0.484000,0.352000,0.492000,0.583000,0.484000,0.406000,4
0.492000,0.491000,0.425000,0.322000,0.492000,0.491000,0.337000,0.359000,0.484000,0.553000,0.421000,0.336000,0.431000,0.518000,0.453000,0.376000,0.422000,0.553000,0.411000,0.344000,0.477000,0.553000,0.411000,0.367000,0.385000,0.519000,0.400000,0.344000,0.446000,0.524000,0.379000,0.305000,0.508000,0.563000,0.379000,0.305000,4
0.492000,0.518000,0.425000,0.322000,0.554000,0.582000,0.537000,0.359000,0.547000,0.592000,0.421000,0.336000,0.369000,0.436000,0.337000,0.288000,0.531000,0.592000,0.411000,0.367000,0.538000,0.592000,0.495000,0.344000,0.446000,0.442000,0.356000,0.288000,0.446000,0.524000,0.379000,0.305000,0.446000,0.485000,0.337000,0.281000,4
0.492000,0.545000,0.437000,0.306000,0.492000,0.545000,0.389000,0.320000,0.563000,0.583000,0.432000,0.320000,0.554000,0.545000,0.411000,0.304000,0.484000,0.583000,0.411000,0.297000,0.554000,0.544000,0.411000,0.297000,0.538000,0.577000,0.467000,0.296000,0.538000,0.544000,0.400000,0.289000,0.477000,0.544000,0.358000,0.320000,4
0.508000,0.527000,0.379000,0.289000,0.569000,0.527000,0.421000,0.305000,0.563000,0.563000,0.421000,0.305000,0.492000,0.545000,0.389000,0.328000,0.484000,0.583000,0.432000,0.320000,0.569000,0.544000,0.432000,0.297000,0.554000,0.577000,0.478000,0.336000,0.554000,0.583000,0.453000,0.297000,0.615000,0.621000,0.453000,0.328000,4
0.508000,0.527000,0.425000,0.322000,0.446000,0.527000,0.463000,0.336000,0.438000,0.602000,0.421000,0.305000,0.446000,0.509000,0.389000,0.304000,0.438000,0.544000,0.389000,0.297000,0.446000,0.505000,0.389000,0.266000,0.492000,0.500000,0.389000,0.264000,0.431000,0.466000,0.368000,0.258000,0.492000,0.466000,0.368000,0.258000,4
0.538000,0.518000,0.368000,0.331000,0.477000,0.518000,0.453000,0.281000,0.469000,0.553000,0.368000,0.281000,0.569000,0.564000,0.463000,0.344000,0.500000,0.563000,0.379000,0.305000,0.508000,0.563000,0.421000,0.305000,0.492000,0.577000,0.456000,0.328000,0.492000,0.621000,0.389000,0.320000,0.569000,0.544000,0.432000,0.320000,4
0.538000,0.545000,0.402000,0.306000,0.600000,0.582000,0.442000,0.352000,0.531000,0.544000,0.442000,0.320000,0.554000,0.555000,0.421000,0.312000,0.547000,0.592000,0.453000,0.305000,0.554000,0.621000,0.453000,0.336000,0.538000,0.548000,0.433000,0.320000,0.538000,0.553000,0.368000,0.281000,0.538000,0.592000,0.453000,0.313000,4
0.538000,0.555000,0.460000,0.298000,0.600000,0.591000,0.453000,0.344000,0.422000,0.592000,0.411000,0.313000,0.569000,0.527000,0.421000,0.312000,0.563000,0.650000,0.463000,0.336000,0.569000,0.650000,0.463000,0.305000,0.569000,0.538000,0.456000,0.304000,0.631000,0.583000,0.432000,0.320000,0.631000,0.660000,0.432000,0.352000,4
0.538000,0.591000,0.552000,0.388000,0.538000,0.518000,0.495000,0.367000,0.531000,0.592000,0.453000,0.367000,0.569000,0.564000,0.505000,0.400000,0.500000,0.602000,0.505000,0.391000,0.569000,0.563000,0.505000,0.391000,0.492000,0.615000,0.556000,0.416000,0.569000,0.660000,0.611000,0.461000,0.631000,0.660000,0.568000,0.438000,4
0.554000,0.545000,0.460000,0.314000,0.554000,0.545000,0.411000,0.297000,0.484000,0.583000,0.411000,0.297000,0.538000,0.545000,0.442000,0.296000,0.531000,0.583000,0.442000,0.289000,0.538000,0.544000,0.400000,0.289000,0.492000,0.519000,0.356000,0.280000,0.431000,0.447000,0.337000,0.242000,0.431000,0.447000,0.305000,0.219000,4
0.554000,0.555000,0.425000,0.289000,0.554000,0.555000,0.453000,0.305000,0.547000,0.621000,0.453000,0.336000,0.538000,0.518000,0.411000,0.320000,0.531000,0.553000,0.368000,0.281000,0.538000,0.592000,0.453000,0.313000,0.508000,0.558000,0.400000,0.312000,0.569000,0.563000,0.421000,0.305000,0.569000,0.563000,0.421000,0.305000,4
0.554000,0.582000,0.460000,0.322000,0.554000,0.555000,0.421000,0.336000,0.484000,0.553000,0.453000,0.336000,0.538000,0.591000,0.411000,0.376000,0.531000,0.553000,0.453000,0.313000,0.477000,0.592000,0.411000,0.313000,0.569000,0.558000,0.444000,0.344000,0.569000,0.602000,0.463000,0.305000,0.508000,0.563000,0.421000,0.305000,4
0.554000,0.582000,0.494000,0.347000,0.554000,0.582000,0.453000,0.328000,0.547000,0.583000,0.453000,0.328000,0.600000,0.582000,0.484000,0.392000,0.531000,0.621000,0.442000,0.383000,0.538000,0.583000,0.484000,0.352000,0.492000,0.548000,0.444000,0.344000,0.554000,0.621000,0.537000,0.359000,0.554000,0.592000,0.421000,0.336000,4
0.569000,0.527000,0.425000,0.289000,0.631000,0.564000,0.463000,0.336000,0.563000,0.563000,0.463000,0.305000,0.569000,0.545000,0.432000,0.272000,0.625000,0.621000,0.432000,0.297000,0.569000,0.583000,0.432000,0.320000,0.554000,0.577000,0.433000,0.304000,0.554000,0.583000,0.368000,0.297000,0.554000,0.583000,0.411000,0.297000,4
0.569000,0.527000,0.425000,0.322000,0.569000,0.609000,0.463000,0.367000,0.625000,0.728000,0.547000,0.391000,0.569000,0.582000,0.484000,0.360000,0.563000,0.621000,0.484000,0.352000,0.569000,0.621000,0.484000,0.352000,0.615000,0.577000,0.478000,0.368000,0.492000,0.505000,0.411000,0.359000,0.431000,0.466000,0.411000,0.297000,4
0.569000,0.545000,0.494000,0.306000,0.569000,0.582000,0.484000,0.320000,0.563000,0.544000,0.484000,0.320000,0.615000,0.582000,0.484000,0.336000,0.547000,0.621000,0.453000,0.328000,0.554000,0.544000,0.411000,0.328000,0.600000,0.577000,0.467000,0.360000,0.600000,0.583000,0.400000,0.320000,0.600000,0.583000,0.400000,0.320000,4
0.569000,0.564000,0.517000,0.355000,0.569000,0.609000,0.505000,0.367000,0.563000,0.689000,0.547000,0.336000,0.631000,0.618000,0.568000,0.360000,0.563000,0.621000,0.568000,0.352000,0.569000,0.660000,0.526000,0.383000,0.554000,0.615000,0.511000,0.368000,0.554000,0.621000,0.484000,0.328000,0.615000,0.583000,0.453000,0.328000,4
0.569000,0.582000,0.494000,0.397000,0.631000,0.618000,0.526000,0.406000,0.563000,0.544000,0.484000,0.406000,0.492000,0.509000,0.411000,0.304000,0.547000,0.583000,0.484000,0.359000,0.615000,0.621000,0.484000,0.391000,0.415000,0.538000,0.378000,0.272000,0.477000,0.544000,0.358000,0.289000,0.538000,0.621000,0.484000,0.320000,4
0.569000,0.609000,0.517000,0.355000,0.569000,0.645000,0.547000,0.336000,0.563000,0.650000,0.421000,0.367000,0.569000,0.582000,0.568000,0.360000,0.563000,0.660000,0.526000,0.383000,0.569000,0.621000,0.526000,0.352000,0.554000,0.615000,0.511000,0.336000,0.615000,0.583000,0.453000,0.328000,0.615000,0.583000,0.453000,0.297000,4
0.600000,0.545000,0.402000,0.306000,0.600000,0.545000,0.442000,0.352000,0.531000,0.583000,0.484000,0.352000,0.615000,0.555000,0.495000,0.344000,0.609000,0.592000,0.453000,0.336000,0.554000,0.621000,0.495000,0.336000,0.600000,0.625000,0.522000,0.352000,0.600000,0.631000,0.453000,0.344000,0.662000,0.592000,0.495000,0.313000,4
0.600000,0.545000,0.494000,0.306000,0.600000,0.545000,0.484000,0.320000,0.531000,0.583000,0.442000,0.320000,0.554000,0.518000,0.453000,0.312000,0.547000,0.553000,0.421000,0.305000,0.554000,0.553000,0.421000,0.305000,0.538000,0.548000,0.389000,0.288000,0.477000,0.505000,0.337000,0.258000,0.431000,0.466000,0.295000,0.227000,4
0.600000,0.555000,0.506000,0.331000,0.662000,0.555000,0.495000,0.344000,0.594000,0.631000,0.495000,0.344000,0.631000,0.609000,0.463000,0.344000,0.625000,0.650000,0.463000,0.336000,0.631000,0.602000,0.421000,0.305000,0.631000,0.615000,0.456000,0.328000,0.492000,0.621000,0.484000,0.352000,0.569000,0.621000,0.484000,0.320000,4
0.600000,0.591000,0.460000,0.388000,0.600000,0.591000,0.537000,0.367000,0.656000,0.631000,0.537000,0.398000,0.631000,0.564000,0.463000,0.400000,0.625000,0.602000,0.505000,0.391000,0.692000,0.650000,0.505000,0.367000,0.692000,0.654000,0.556000,0.392000,0.692000,0.660000,0.526000,0.383000,0.631000,0.621000,0.484000,0.406000,4
0.615000,0.691000,0.586000,0.380000,0.615000,0.618000,0.526000,0.391000,0.609000,0.660000,0.484000,0.359000,0.662000,0.664000,0.611000,0.448000,0.594000,0.670000,0.484000,0.383000,0.600000,0.621000,0.442000,0.320000,0.615000,0.654000,0.567000,0.400000,0.677000,0.660000,0.453000,0.359000,0.677000,0.621000,0.495000,0.336000,4
0.615000,0.555000,0.460000,0.322000,0.554000,0.582000,0.495000,0.336000,0.547000,0.592000,0.421000,0.336000,0.600000,0.591000,0.453000,0.352000,0.656000,0.592000,0.495000,0.313000,0.538000,0.592000,0.453000,0.344000,0.631000,0.644000,0.489000,0.376000,0.631000,0.650000,0.463000,0.336000,0.631000,0.602000,0.463000,0.336000,4
0.615000,0.582000,0.494000,0.314000,0.554000,0.582000,0.453000,0.328000,0.547000,0.583000,0.484000,0.328000,0.600000,0.545000,0.484000,0.328000,0.594000,0.621000,0.400000,0.320000,0.600000,0.583000,0.400000,0.320000,0.615000,0.587000,0.478000,0.312000,0.615000,0.660000,0.453000,0.336000,0.615000,0.621000,0.421000,0.305000,4
0.615000,0.618000,0.540000,0.347000,0.554000,0.618000,0.526000,0.391000,0.547000,0.621000,0.484000,0.359000,0.538000,0.582000,0.442000,0.328000,0.594000,0.621000,0.484000,0.352000,0.538000,0.583000,0.442000,0.320000,0.677000,0.615000,0.522000,0.344000,0.615000,0.621000,0.453000,0.336000,0.615000,0.621000,0.421000,0.305000,4
0.631000,0.718000,0.609000,0.380000,0.631000,0.718000,0.547000,0.391000,0.625000,0.689000,0.505000,0.367000,0.692000,0.727000,0.663000,0.448000,0.750000,0.738000,0.611000,0.438000,0.692000,0.699000,0.568000,0.383000,0.692000,0.769000,0.700000,0.464000,0.754000,0.777000,0.621000,0.453000,0.692000,0.699000,0.526000,0.391000,4
0.631000,0.545000,0.437000,0.372000,0.569000,0.545000,0.432000,0.297000,0.484000,0.583000,0.432000,0.266000,0.554000,0.582000,0.411000,0.368000,0.547000,0.621000,0.453000,0.359000,0.554000,0.621000,0.526000,0.359000,0.600000,0.577000,0.467000,0.328000,0.600000,0.621000,0.484000,0.352000,0.600000,0.670000,0.526000,0.352000,4
0.631000,0.564000,0.517000,0.380000,0.692000,0.609000,0.505000,0.367000,0.563000,0.563000,0.421000,0.336000,0.692000,0.618000,0.526000,0.392000,0.625000,0.621000,0.484000,0.406000,0.492000,0.583000,0.432000,0.352000,0.615000,0.654000,0.511000,0.400000,0.615000,0.621000,0.453000,0.359000,0.615000,0.621000,0.484000,0.359000,4
0.631000,0.609000,0.471000,0.322000,0.631000,0.564000,0.421000,0.305000,0.625000,0.602000,0.421000,0.336000,0.492000,0.582000,0.484000,0.360000,0.563000,0.621000,0.484000,0.320000,0.492000,0.505000,0.484000,0.352000,0.431000,0.433000,0.511000,0.432000,0.308000,0.301000,0.568000,0.555000,0.185000,0.175000,0.663000,0.680000,4
0.631000,0.618000,0.586000,0.339000,0.569000,0.582000,0.568000,0.352000,0.563000,0.660000,0.526000,0.383000,0.554000,0.582000,0.484000,0.368000,0.547000,0.621000,0.484000,0.328000,0.615000,0.583000,0.453000,0.328000,0.538000,0.577000,0.467000,0.328000,0.538000,0.583000,0.400000,0.320000,0.600000,0.583000,0.358000,0.320000,4
0.662000,0.664000,0.586000,0.397000,0.662000,0.664000,0.568000,0.406000,0.594000,0.621000,0.484000,0.352000,0.677000,0.691000,0.579000,0.432000,0.672000,0.699000,0.579000,0.422000,0.615000,0.621000,0.453000,0.336000,0.708000,0.721000,0.567000,0.432000,0.708000,0.728000,0.632000,0.398000,0.662000,0.592000,0.537000,0.367000,4
0.662000,0.682000,0.598000,0.413000,0.662000,0.636000,0.579000,0.422000,0.656000,0.680000,0.537000,0.422000,0.569000,0.609000,0.547000,0.400000,0.688000,0.689000,0.547000,0.422000,0.692000,0.689000,0.547000,0.422000,0.446000,0.538000,0.411000,0.328000,0.631000,0.621000,0.432000,0.406000,0.692000,0.660000,0.526000,0.383000,4
0.662000,0.591000,0.506000,0.355000,0.600000,0.555000,0.453000,0.367000,0.594000,0.592000,0.495000,0.367000,0.692000,0.609000,0.505000,0.400000,0.563000,0.563000,0.421000,0.336000,0.569000,0.650000,0.463000,0.367000,0.631000,0.692000,0.556000,0.416000,0.569000,0.621000,0.484000,0.352000,0.569000,0.621000,0.484000,0.352000,4
0.662000,0.636000,0.598000,0.388000,0.662000,0.591000,0.495000,0.367000,0.594000,0.592000,0.453000,0.367000,0.692000,0.682000,0.547000,0.400000,0.688000,0.650000,0.505000,0.391000,0.569000,0.563000,0.421000,0.336000,0.692000,0.692000,0.600000,0.448000,0.631000,0.699000,0.526000,0.406000,0.569000,0.621000,0.484000,0.352000,4
0.677000,0.655000,0.552000,0.347000,0.615000,0.582000,0.495000,0.359000,0.672000,0.621000,0.495000,0.391000,0.600000,0.591000,0.453000,0.408000,0.594000,0.631000,0.537000,0.367000,0.662000,0.631000,0.537000,0.398000,0.631000,0.596000,0.489000,0.400000,0.631000,0.602000,0.505000,0.391000,0.692000,0.650000,0.505000,0.367000,4
0.692000,0.727000,0.690000,0.430000,0.692000,0.727000,0.663000,0.438000,0.750000,0.738000,0.611000,0.438000,0.754000,0.727000,0.663000,0.464000,0.688000,0.777000,0.663000,0.453000,0.754000,0.777000,0.621000,0.453000,0.785000,0.827000,0.800000,0.504000,0.785000,0.796000,0.653000,0.469000,0.662000,0.709000,0.526000,0.406000,4
0.692000,0.618000,0.540000,0.347000,0.615000,0.545000,0.453000,0.359000,0.484000,0.505000,0.411000,0.359000,0.662000,0.627000,0.568000,0.392000,0.656000,0.621000,0.484000,0.383000,0.415000,0.427000,0.400000,0.352000,0.677000,0.731000,0.611000,0.432000,0.677000,0.621000,0.537000,0.391000,0.492000,0.350000,0.379000,0.359000,4
0.692000,0.645000,0.563000,0.380000,0.631000,0.645000,0.463000,0.336000,0.563000,0.563000,0.463000,0.305000,0.631000,0.582000,0.484000,0.360000,0.625000,0.583000,0.432000,0.383000,0.569000,0.583000,0.432000,0.297000,0.615000,0.615000,0.511000,0.368000,0.554000,0.621000,0.411000,0.359000,0.554000,0.621000,0.453000,0.359000,4
0.692000,0.655000,0.586000,0.380000,0.692000,0.618000,0.484000,0.359000,0.688000,0.621000,0.484000,0.359000,0.785000,0.700000,0.568000,0.448000,0.656000,0.670000,0.484000,0.406000,0.662000,0.670000,0.526000,0.383000,0.815000,0.779000,0.667000,0.456000,0.815000,0.738000,0.579000,0.422000,0.677000,0.699000,0.579000,0.391000,4
0.692000,0.655000,0.494000,0.380000,0.554000,0.545000,0.453000,0.359000,0.359000,0.301000,0.568000,0.555000,0.662000,0.664000,0.526000,0.392000,0.656000,0.670000,0.568000,0.406000,0.662000,0.709000,0.526000,0.438000,0.677000,0.731000,0.611000,0.432000,0.677000,0.738000,0.579000,0.445000,0.815000,0.738000,0.674000,0.445000,4
0.738000,0.773000,0.759000,0.471000,0.815000,0.773000,0.674000,0.477000,0.734000,0.738000,0.579000,0.422000,0.769000,0.764000,0.674000,0.432000,0.766000,0.767000,0.632000,0.422000,0.662000,0.680000,0.537000,0.398000,0.754000,0.721000,0.578000,0.432000,0.692000,0.689000,0.547000,0.391000,0.631000,0.689000,0.463000,0.336000,4
0.738000,0.655000,0.598000,0.380000,0.615000,0.655000,0.537000,0.422000,0.609000,0.660000,0.537000,0.359000,0.708000,0.682000,0.579000,0.432000,0.656000,0.680000,0.579000,0.398000,0.662000,0.631000,0.495000,0.367000,0.692000,0.721000,0.533000,0.432000,0.692000,0.728000,0.547000,0.391000,0.692000,0.650000,0.505000,0.391000,4
0.754000,0.727000,0.644000,0.446000,0.754000,0.727000,0.663000,0.453000,0.688000,0.777000,0.663000,0.453000,0.723000,0.745000,0.653000,0.480000,0.781000,0.835000,0.758000,0.492000,0.785000,0.796000,0.653000,0.469000,0.738000,0.817000,0.767000,0.488000,0.815000,0.825000,0.674000,0.477000,0.738000,0.738000,0.579000,0.422000,4
0.815000,0.718000,0.713000,0.479000,0.754000,0.682000,0.642000,0.422000,0.563000,0.485000,0.547000,0.422000,0.754000,0.691000,0.611000,0.448000,0.688000,0.660000,0.526000,0.438000,0.631000,0.660000,0.526000,0.352000,0.754000,0.654000,0.600000,0.432000,0.692000,0.699000,0.526000,0.391000,0.692000,0.660000,0.484000,0.391000,4
0.815000,0.809000,0.793000,0.545000,0.815000,0.809000,0.758000,0.523000,0.750000,0.777000,0.716000,0.492000,0.615000,0.691000,0.621000,0.464000,0.750000,0.777000,0.663000,0.492000,0.692000,0.777000,0.621000,0.453000,0.369000,0.423000,0.256000,0.240000,0.415000,0.505000,0.358000,0.266000,0.600000,0.709000,0.568000,0.438000,4
0.831000,0.764000,0.701000,0.446000,0.769000,0.718000,0.632000,0.453000,0.703000,0.680000,0.579000,0.398000,0.631000,0.718000,0.589000,0.400000,0.625000,0.767000,0.547000,0.391000,0.631000,0.689000,0.505000,0.367000,0.692000,0.769000,0.700000,0.448000,0.754000,0.738000,0.611000,0.438000,0.692000,0.699000,0.568000,0.383000,4
